Sangster International Airport, JM 
Month  Day    Year     Temp      QNH          Hour 
April    4    2018       29   1012.9       9:00 AM 
April    4    2018       29   1011.9      10:00 AM 
April    4    2018       28   1011.9      11:00 AM 
April    4    2018       28   1011.9      12:00 PM 
April    4    2018       27   1012.9       1:00 PM 
April    4    2018       27   1012.9       2:00 PM 
April    4    2018       27   1013.9       3:00 PM 
April    4    2018       28   1013.9       4:00 PM 
April    4    2018       26   1013.9       5:00 PM 
April    4    2018       26   1013.9       6:00 PM 
April    5    2018       25   1013.9       7:00 PM 
April    5    2018       26   1013.9       8:00 PM 
April    5    2018       26   1013.9       9:00 PM 
April    5    2018       25   1012.9      10:00 PM 
April    5    2018       25   1012.9      11:00 PM 
April    5    2018       25   1012.9      12:00 AM 
April    5    2018       25   1013.9       1:00 AM 
April    5    2018       26   1013.9       2:00 AM 
April    5    2018       28   1014.9       3:00 AM 
April    5    2018       28   1014.9       4:00 AM 
April    5    2018       29   1014.9       5:00 AM 
April    5    2018       29   1014.9       6:00 AM 
April    5    2018       29   1013.9       7:00 AM 
April    5    2018       30   1013.9       8:00 AM 
April    5    2018       30   1012.9       9:00 AM 
April    5    2018       29   1012.9      10:00 AM 
April    5    2018       28   1011.9      11:00 AM 
April    5    2018       29   1011.9      12:00 PM 
April    5    2018       28   1011.9       1:00 PM 
April    5    2018       28   1012.9       2:00 PM 
April    5    2018       27   1012.9       3:00 PM 
April    5    2018       26   1012.9       4:00 PM 
April    5    2018       26   1013.9       5:00 PM 
April    5    2018       26   1013.9       6:00 PM 
April    6    2018       26   1013.9       7:00 PM 
April    6    2018       26   1013.9       8:00 PM 
April    6    2018       25   1012.9       9:00 PM 
April    6    2018       25   1012.9      10:00 PM 
April    6    2018       25   1012.9      11:00 PM 
April    6    2018       25   1012.9      12:00 AM 
April    6    2018       25   1013.9       1:00 AM 
April    6    2018       26   1013.9       2:00 AM 
April    6    2018       27   1013.9       3:00 AM 
April    6    2018       29   1014.9       4:00 AM 
April    6    2018       30   1013.9       5:00 AM 
April    6    2018       30   1013.9       6:00 AM 
